id,name,type,date,distance_km,duration_min,elevation_m,avg_speed_kmh,max_speed_kmh,calories,kudos,polyline,pace_min_km,date_only,month_year
13271230744,Morning Run,Run,2025-01-05 07:06:11+00:00,10.0,53.68333333333333,34.4,11.1816,17.568,0,8,pth~ApbbbHXa@La@JILQFANSRm@LOJ]LON]V]FONQl@{@FQTY\_AV[JY^_@FYTSN[VSZc@BKNQXo@`@a@p@iB\_@N[HEZo@RUNi@\k@DWHIJG?a@Ga@?u@J_BIY@a@H]Bo@CM@MRkAEMEq@DiAAi@De@BiBHe@@UI_@@[Ho@AOBQA]Dw@CQHi@Nm@?SEYKU?_@EYLyAEc@TmA@MCa@DK?ENy@Ci@D]Ge@Ji@AML]Gi@FYC_@Fg@AQNkAGYDU?MI[?]?UN{@G_@?q@GKEUPiA@]AM[kAB]?aAJe@@WIYAs@C[BG?MIa@La@v@[J?JB~@?f@Fz@B^Hv@Bv@MtA?~@DJDPPRBTAp@MTA\FZA`AF`@CbAHNAp@BRB`DH`@DfDDzAF`@DzDDxAJfAAt@HhAATDt@BrAKtGX\Ah@H~@?^H^?hAJv@LR?~@Xp@Hx@ZPBPJrAf@rAv@b@RTP_HaDc@Gm@YY?a@Ok@M_ACmAOqACkBK{BEe@@m@Kk@Hm@?_CWqBCSBgAAk@IK@]AqAKu@AQBoBIw@?qBOIBUC{CAk@GeA?}@GaABi@GKE}@GgA?QEu@AWIcBP[Am@He@BUC]U[IkABQEoAAK@UJ_@ZEJAFD\DrAEJBT?dA@JAn@@HCLFVAn@Ld@Cr@B`@Cf@?h@GVDd@@n@I|@DR@`@C\B^G^BPEn@BTCF@r@AJ@VGj@Bb@Op@Bx@I~@ITCR?d@Gd@D^Ij@G~@@t@HPFZFHBXKf@APEV@l@Cx@@`@Cp@?x@Mj@Eb@@ZEf@@\En@B`@Er@I^APBr@Ar@CP@`AEf@Bb@IdC@\HVALUXe@x@ONi@lAmCfESb@{@vAKb@IPS\MJ[h@QPk@v@K`@MNO\UR[f@Sh@w@lAg@`AMHa@j@S^GRIP]^i@z@u@rAcA|AEPMH]f@Sb@SVIj@F@Ho@p@{@Rm@P]JIJUZg@LKXo@NETWb@w@H[PUFYRSRMXa@Xk@RYVo@r@_ARc@JKF[JUV[FQj@aATULSD[d@g@DKd@e@f@}@Zo@VYn@kB^c@f@_AOIGK@[AG@IKKM?,5.4,2025-01-05,2025-01
13271230130,Morning Run,Run,2025-01-05 06:52:47+00:00,1.6,9.866666666666667,19.4,9.500399999999999,13.895999999999999,0,4,jth~Afw`bHTDr@BZL^F\Bh@Nb@B\JR?^Hr@F`AVXJLAb@?THr@DTHV@VFV@DDP@TJABLLVJFHCPYZ]x@MRONIVMTUTELMRQLCFiAvBYZGTSb@AFc@z@IVCBK?KNEJ?VIJKB_@\]|@ONSb@QV,6.3,2025-01-05,2025-01
13265405236,Lunch Run,Run,2025-01-04 12:22:14+00:00,5.0,28.733333333333334,5.6,10.4616,33.552,0,6,vjh~AzpbbHZYVgAl@y@Pe@j@k@Zu@VS~@qARg@Rq@JILQb@g@JCTSJS^a@FS@g@Xw@FIJU`@_@Zk@JGRk@NOBKZm@^i@JSV]Xq@RSRWTk@l@_AFO?EBCBO\a@Vm@VQJSZSAIJe@T_@TYXi@AGDAFIDSVO?@@MUq@?EH]Fy@?w@Ec@Nm@CE?WFoAC[BSC_BFm@?QCS?i@Hs@?QTqA?_@CU?y@BG@uABO@eAHWBQCAEJO|@?vAEx@B^Cn@HZQr@@`@Ab@CX@LClAKxABpAA`A@PEd@@TAVCP@^Et@EVA\Ar@H^CPOJOVCJIJ_@~@EDELWb@MZORYXGRILY\CLILGRSVQd@MPG^_@n@QXSLOXKHWd@QN_@f@_@p@KZY\Yt@CBOXKZMLIRSXMb@Y^]l@KJUb@QNOT[\Yl@STMRQf@e@x@IR}@lAOh@Y^IZ[n@k@n@INGDEJSTg@x@e@^W^a@^KPg@ZQRQFKJ]P_@`@GLK`@@RBNE@EQ?]Lc@JQZWp@[B@DIT[TSb@WLWLKRc@\_@N]V_@j@o@VQZ[FS?YH[RQt@mAr@w@NYLa@TYd@w@f@q@?EL_@\_@JUj@q@Lc@Xk@VWt@aB\g@,5.7,2025-01-04,2025-01
13264962594,Lunch Run,Run,2025-01-04 12:08:12+00:00,1.4,10.033333333333333,0.0,8.1972,12.024,0,5,`hi~AjeabHW`@ADEDIXIJUl@MLIL?Ha@p@?BOJGLC@GTs@r@Yl@m@n@OVEDCLOXO^UVQXIXm@~@ENONGT[h@IJQd@ILUNQ^SVKTUX_@p@GDu@pASVCHIHGPk@x@SRq@dA]nAKJKBSNQNS\,7.3,2025-01-04,2025-01
13249794261,Afternoon Run,Run,2025-01-02 17:21:25+00:00,5.0,26.25,6.3,11.448,25.632,0,5,`vh~Ah`bbHf@m@HSPWDSJSf@}@RU|@{APc@FE@G\a@j@eAd@a@Da@\e@\y@TWl@gAFGHSPUx@}Ad@q@JWVi@`@e@JY^o@FQJGHSI_A@o@@GFwAESAc@PsAC[BeA@SBI?c@Dk@Cm@Dk@AQBU?o@D]?WJ_@ASIO@ODUAe@Da@AEDg@?mBLU?GC?C@OfA@`ABXGv@@dBEz@Mj@?PGbA@tACX@^AV@j@KdB@PATDPCb@Fd@CRAb@EZ@p@ERD`@ALGFMLILMf@UXk@rAQNKZ]ZS^Y^U`@KXGHo@nAm@x@Sb@[`@O^QTOLo@`A_@z@k@`A[r@g@p@QNS\CPOVE\OPKF?OJSDEF?BEN]NMFO\w@n@w@@IXe@DM@KHKTg@VSh@aALKL_@`@g@PONe@z@wADMPQRa@@OJQDEt@sALGXc@b@}@p@cAHSf@_ADWEk@DOE]@ODKBy@?OKYC_@H{@BICIA_@Ba@DWAE@QAq@@QDQA]BS@oADg@Cg@Bc@FW@_@G]L{@@gAFe@?m@Nu@AEE@AFM~@ClA@h@CVBVGt@@x@ENIp@@R@v@Ef@?|A,5.2,2025-01-02,2025-01
13249793953,Afternoon Run,Run,2025-01-02 17:20:57+00:00,0.1,0.31666666666666665,0.0,10.3824,12.888,0,2,,5.8,2025-01-02,2025-01
13249793955,Afternoon Run,Run,2025-01-02 17:14:03+00:00,1.1,6.183333333333334,0.0,10.3104,20.664,0,5,dhi~AffabHCHG@[\KR?DGTUNCFCPWVY`@EXOLKTOJAHURIR?MQl@STAFg@t@OPITGDIJo@tAGHIZ[^IRSNSVg@x@If@OLW\IROLMT,5.8,2025-01-02,2025-01
13232331052,Lunch Run,Run,2024-12-31 12:05:13+00:00,5.0,23.35,5.6,12.8736,17.928,0,1,rei~AthabHUh@[\Oh@m@rA]\Kh@a@`@c@l@MRQf@QROXMPKXu@z@e@~@k@x@OXe@f@Wp@Y^s@lAo@z@w@xAGHS\Uv@a@h@K^OZKNi@^OTKVSZWXWNa@h@Yj@IHS\UVMJKNsAr@QJILGHGb@ARDT?u@BKDKJIVc@z@a@d@u@l@a@T[N]`@a@LW`AwATSXSN]AGFc@LUv@}@Ra@HWXa@f@aA|@wANOLa@LWnAuATo@`@o@Rc@h@u@hAoBHQZ_@H[t@_AXo@`@c@r@gATi@R[J[p@}@Pa@V]VSR]Tu@NURi@|@_B@KG_@?m@@c@Do@C{ALcAFkB?cABe@CK?w@B_ABU@w@PmAGa@?a@LqCAq@Jk@Q|CCV@n@Gh@@R?l@Ov@AjABf@A|@OxCBxAE`AE^F`AGn@ChAFV?PELSRKZcAjBU~@i@h@MVe@p@i@jAa@d@e@`Ay@dAMTKX[ZKNMJGNHQx@u@He@^y@\a@L[t@mALYRQP_@d@m@HQl@}@FOO_AD[WE,4.7,2024-12-31,2024-12
13232330519,Lunch Run,Run,2024-12-31 12:01:13+00:00,0.6,3.4,16.1,10.1304,14.328,0,1,rqh~Arz`bHlCf@n@D\Ld@DRC`@N^B`@J,5.9,2024-12-31,2024-12
13203425965,Afternoon Run,Run,2024-12-27 17:17:45+00:00,5.3,27.866666666666667,5.7,11.4408,17.352,0,1,fmh~AtlbbHTW^o@NSLUdAyAr@uA\s@NWPc@r@w@Pe@f@u@d@aAZ_@Xi@JOd@}@JKR[Xm@`@[t@iBv@cA|@cBh@{@LYx@}@Xo@Zc@Vo@\o@J[JSDUAYAmAFo@Kw@@e@AKDaAAWD{AH]Bi@HiE@M?WNu@I]ASD[Ce@@g@D{@CYBW@[Ha@BC@LIZCZ?jAGx@@XGf@BdAK`@Aj@Il@E`ECf@?ZCJAd@G|@@XE`@@`@Jr@Cf@GZB^AXB`@EZw@lAUh@a@h@Qb@a@l@y@xAU\q@|AYRMRK\a@l@[x@]Z]h@sAxBSl@Yf@ILa@^M`@c@j@[l@]ZGNK\Y^Uf@MJqEnHKPK^?XsAjAq@dA_@`@g@z@SVB?NIXk@X_@NGJKXk@J]JEb@o@RKLQDG@_@H[`@m@VWL[FGVg@LM\o@b@m@b@}@^_@Ra@R[FUR[PMT[DKLSRg@TSXq@j@}@HULORa@NUPOTi@j@}@b@{@\c@HQV]Xm@X[L]PUl@gABe@K@IMJ_@?EIGu@Ga@Kw@Ku@S]?]Cc@K[A[Ii@EI@_@I,5.2,2024-12-27,2024-12
13203420314,Afternoon Run,Run,2024-12-27 17:07:13+00:00,1.5,9.166666666666666,11.2,10.062,15.912,0,1,|zh~At`abHl@DFANB^@NFNBJAt@N`@BFBh@HNAh@P\BJJFVC\N@B@?FSXMf@IPENWTUf@QPKT]`@GNWXIPENSTKVoAjBWj@UVM\WXKVUPUj@MPIPe@l@[~@YV_@p@]`@GR{@|AW\MXa@p@IFQ^c@h@Yf@,6.0,2024-12-27,2024-12
13167492621,Morning Run,Run,2024-12-22 08:02:40+00:00,10.2,50.016666666666666,87.1,12.229199999999999,49.284,0,1,hci_B`wfcHLq@SCI@ICY?KD_@BKJg@EI@KF]BSCeAFeAC_@D_AGMB]JWDu@@wAAOFe@FS@YGOB{@B{@Lg@@eALc@@GCOBUAs@Jg@BMAQ@q@Nq@BOBEBQAaADwAPSHqAEc@@MDIHu@LKAi@JkAHc@HmAL]JSA{@HUFU?s@Hm@BaEv@G?_@F[@s@JWFm@DwA^KA_ARY@g@Fs@Xw@Fq@Pa@Fi@RoAPaA\c@Hy@DSFo@Lm@VcANk@LMF}A\ICb@U|@Q^GJEp@Od@OLCh@Q`AO^EtCs@\Cj@SnAU^El@OHEbASf@CvBe@ZC^GfAWf@G^Ih@ChASH?XGfAKrB[t@Gx@OZ?hAU`AKH@HCb@E~Ca@hBGv@Mf@Cd@GT?h@EJE~@@fCYhAEnAMh@?~@GPBnDKvAOt@Ad@EjA?bAI`@?f@EzACT@XAv@QR?NCbCBh@Ch@@XCd@@VGd@AXBn@ChA?v@D|A@z@FNA^?J@DD}A@aAEaADuAMg@?_@DW?c@Bg@F_AGa@FQAYBo@Ck@@]Jg@Im@LcCDi@Jk@@[AWDQ?CBw@C]@c@DYHw@B_AAMB[IQ?g@F}@N]@_A?u@FODIA[BYAi@DQAMFc@?k@Di@Aw@F}@LwAF_ARk@?i@J_@AgATu@@k@Dq@JQ?m@LS?o@H_@@UFKFoAP]Hc@FWCa@Hk@B[Ju@L[@q@HkAVo@DQF_ALeAVe@Hc@Hc@Po@F_@J_@F]@SDO?sA^a@DwBb@{@\_@DeBZe@N[FUA_AXe@RQ@GEt@G`@M^Cd@Sh@Ij@Mz@YfAQNIF?VGtAa@XE^Kj@Gr@Sn@Kf@OpAQVAjAYJA\Md@EVI|@I`@KZCj@KJ?TC\KjBSDCv@OlAM`@Iz@IXG`AGrAQ`AIv@KP?RGjCYl@Cd@IVAt@IjBOn@?`AKb@?`BOp@?ZCJ?l@I`AGr@Ah@Eh@@vBQv@@dAI`ACp@En@Ab@G^Cl@@VCJDT?JC^Ah@MdAHj@Kp@AZEvBAr@Df@?\CRBNCL@p@AFAf@En@Ft@?`@Db@?DDABKBuAGaADWAk@BcBM]A_@BiACkAD,4.9,2024-12-22,2024-12
13133489365,Morning Run,Run,2024-12-17 07:24:02+00:00,5.0,26.25,5.4,11.4408,16.272,0,3,tnh~ArjbbHZ[\m@b@i@Rg@p@eA^u@RYDMJKHQNSLELc@\y@JGNSf@{@RYHSV[Tg@FGZe@Vi@RWZYNq@\s@v@cAPQPg@b@m@DMZc@P_@`AkAFWJU\c@fA}BD_@G]A]@q@FgAEeAFc@@g@?m@D_ACQ?i@Fw@AWDa@?iADQDaAFe@E_@?s@JgB?QDe@CINmAQfAAhABLEbA@^Et@B\Mz@@TEd@@j@IrA@h@El@CL@PMrB@d@HZARER?`AE\AtAD^EVUPUh@[f@Qd@CLUb@O`@YNUb@O`@a@p@o@x@MRSn@WVOZGRUTYb@o@l@Yh@IX[d@KT}@|AM\QTYVSVYh@AJGHCLQLW`@EF?PS`@KPa@`@KRURw@`Ba@d@ENYb@MVk@v@MTK^CP@KD?B[HQZc@FEJSHERg@h@m@LSBSLSV[Ve@^g@Vq@TUN[b@g@|@qAHUH_@NWZYHMHQ@IJM@ER]DSFOLMf@q@h@eALMJYX_@HWf@g@V_@L]NSHWl@cAJ]Ve@NKX_@^s@Y_@AWBSEE]@eAIa@MSA[Yi@BMCU@UAc@MaCWe@M,5.2,2024-12-17,2024-12
13133334908,Morning Run,Run,2024-12-17 07:12:22+00:00,1.6,9.85,16.2,9.7128,15.336,0,2,pth~Al{`bHrALjAVdAFr@Nj@FPDX@FBf@JPATBTHdANTFl@FLALDHFBl@DRDd@CRKNWPIZW^Yj@CLIJKDk@z@GZa@f@Wh@c@^ELATEHKNOHe@p@c@fAq@~@KZk@n@s@pAONQ`@_@d@]n@EDMRMZi@r@c@v@,6.2,2024-12-17,2024-12
13081948729,Evening Run,Run,2024-12-09 18:40:56+00:00,5.4,31.9,8.9,10.0836,21.6,0,0,fni~Azk`bH@e@AUBOD{AHi@Ao@DK?UBEEkADi@AiABIB[Am@BSN]MJARGPB|AIdA@PGh@BXBD?JAVGVIl@Bd@ALDHEb@@TIjAAfABFCd@@RALLt@?P_@p@APBP?HHf@?JMd@E\@fAHTCXy@pAOf@KLEBKRSNOd@i@p@Yl@AFUXC@OVQ^CLO^a@n@G^GFAHu@r@ELSTO\OPCJc@b@CNGNOLQXITIHMVC@KR_@h@CNY`@MLI\OLOTENKPGTGBCLUNSb@]f@MVCTU\CLKNe@h@MVAHi@z@e@d@Sr@KHIPMFEFKNK^AVMH{BnCa@\KJMXy@|@UTI@WXa@TMNI@GDUh@AXDP?HEe@BEB[JYNOZQJKLGJCPKJYHMp@[n@wAPOLWFCHQPWXYFMXKXSFKDKFi@DM^i@NKPYFSZa@T_@FGVi@PSDMPYZYf@qAJKPWPg@b@SDGNi@`@m@Zs@HEh@m@Xk@X_APSJELUBWZe@\a@^w@XWJU^a@LSRa@BUl@y@b@w@BOXc@RMR[Rq@p@_A^}@PUL[Mi@BUCU@WJs@?OCUEgAN[@Y@E?e@FWEwA@e@AiBFy@FQBmAJc@BWIc@?u@DW@_ABW@eAFMBWCAEJEZAfAERBn@Cl@@PCXF`@E\CF?TG\DVEZ@f@Cd@ER?x@CL@VCZ,6.0,2024-12-09,2024-12
13071192358,Morning Run,Run,2024-12-08 07:05:24+00:00,9.8,49.483333333333334,70.2,11.8368,20.16,0,3,t`l_BnmecHAl@@JBDpAZt@Lf@NPBp@R|@TL?HEV_@X_AZcBVcAB_@^eAJg@JUJa@^qBDe@Xs@BOJOR{@?MJg@N[`@cCDIBSDEJo@\sARiADe@XeABSDKBc@EKKCYCi@Ou@OWIYCcAYmAWGCGMAQB[F]\sAN}@AE^eBDa@Vy@Lq@Ja@?KNq@Bc@FU?OPa@@c@nAgDV_BHYRgAJSZgAHs@X}AZaAb@yBp@oCNu@^sAp@gETi@L}@VgALw@HYZaBNe@Hi@ZmATm@Pk@A[@MXkANeAJULq@Rm@Jm@Dm@`@aBNu@BYXgADmAIk@[qAYc@u@qB_@k@E[CKIG_A}C[y@Q]Qg@[o@s@iA]q@QWQYMc@_@m@s@{AaAcBYm@Y_@q@oAQQg@gA[e@Um@iAiBEKCOk@s@CMUg@k@gAO][g@Qc@KMO[[a@Qi@{@wAa@}@_AeBC@?Bx@fBjArBt@xAJPFP^h@DNV`@HV\`@b@|@^j@Rf@PVNZDF`@z@`@l@^t@RTf@lANRHVb@n@\n@j@pAr@pANPRd@b@r@R`@T\`AhBJ\Zh@tAnDR^Nb@\x@HVD\h@fAJ`@PZRf@Vd@Hx@HVKpAETIRCZOx@GRGh@k@xAQhAs@pC]rB]rAMn@ITQpAITIf@KXCRIRE`@GLCR]dB_@jAG`@Uj@Qr@c@bC?VCTO`@C^Qn@SnASx@MZM`A_@lAGp@I\Sh@E^I\Ij@Sl@OrAa@xAEZW`AKTCXOX@TQdAKTKr@O`@UfASn@?JKv@MVANGHQjAKRATSn@CBGn@[pACZQr@]`CUp@Eh@[hAE`@I\IN?NMn@KZIh@EFI`@EFUlAAPOZ_@`C_@v@Cp@]tAOv@AVUn@?\EHGh@@RDPLRj@V|AXn@XtAPRFN?Hc@Na@D_@\qARaAB_@Ri@Js@Ne@@YF]Xy@DGD_@T{@Lu@@EGWKOu@O,5.1,2024-12-08,2024-12
13057475143,Morning Run,Run,2024-12-06 06:41:08+00:00,3.0,15.8,5.6,11.4408,15.264000000000001,0,3,zrh~AlebbHDMJO@KNYVs@RQHYd@a@JO`@mAZYXo@d@s@VWVk@RUFUNSDOTa@LQN[PMNe@NQ?INQNMR[HGFMNSFQHGFUNOFQTa@f@m@b@eAFILKr@gADMDa@RSTg@V_@?QEWA[FyAFk@EKC]Aw@@WDQA_@BSBkAAg@Fi@DaAAs@Hi@Aa@Hs@AUBSIa@@YHg@AMD}@F_@CS@[F_@FOAKOb@Ip@Bt@Cd@@n@I~@BPCf@I^BHE`@BbBEXAb@@d@C^@NERDH?DE`@?f@BJAZKf@Ab@B~@BRCb@Gf@?^DP?x@m@x@Uj@}@rAGRKNCJSNI\MXAHOV[t@MJi@dAOPC@CHKJOVQJWd@NSDWTc@JMHET[,5.2,2024-12-06,2024-12
13057474563,Morning Run,Run,2024-12-06 06:29:45+00:00,1.5,9.6,13.5,9.374400000000001,17.604,0,2,hyh~Ad|`bHP@FDP@H?PDZ@PHb@FND^?f@DVFb@NH@DBd@BJFv@D?CHAPHd@JJFBTBDAB@HEP@HPF@DSn@]`@Sj@Wh@GFQ`@SLIZUf@E@KTIBOXUL]\Uh@ANGNYVGJY\GTMPYZGVQXERMJ_@h@KRCLG@SXELEBIRY^Sh@OJSXWt@ML_@t@QV,6.4,2024-12-06,2024-12
13036379450,Morning Run,Run,2024-12-03 07:16:52+00:00,5.0,26.45,5.6,11.3868,15.192,0,3,dqh~ArgbbH@KPWd@c@HY^s@BMLYLK@S|@y@N_@X[Pg@PW@Gx@_AHQLO?ILMJYZg@@OLQFSFGHSb@a@JY@MNQZk@VQT[|@iB\k@TUNe@Z_@PMTi@^i@Tm@R_@FSHMTo@Eo@?u@B]F[Bm@AYKw@BIBkBBQ@i@Fo@Ag@BQ?UJmACK@OEYBC?[DSAQ@s@Cq@HWEWBKASB_@D}AJu@BEC\Sx@Ax@Cd@AtCCXGTAPBRAPIb@C^@x@Ap@BREX@RCFAf@@dAIf@@RGj@Ft@F`@C^CNEj@A`@@j@AH[f@KLa@fAe@x@Ud@]`@i@x@IROPOXKLUr@IHO^MHEFIXEDEV[b@OXCLSNk@n@q@lAWZe@fAUTYf@QTGRU^OPWr@]^EJQRKRa@n@UXWd@Mb@eAzAw@nAIRKL[f@Qn@?ILa@ZYLQPQVa@Zq@RUDO^m@|@kA@GNUPm@\_@FWb@a@P[`@k@Tk@V]FST[JUHGDINSRg@b@o@LUBSP_@HMZ[Vg@NO?ELMPi@^c@d@gAFEN]HIf@{@Vo@^]R_@DQGYECCGAYBQBCEEYCq@O]AaAO[COESAuA[e@ESGY@c@KUAKEuAMMIQEI@[C,5.3,2024-12-03,2024-12
13036292955,Morning Run,Run,2024-12-03 07:03:39+00:00,1.6,12.633333333333333,14.2,7.452,18.36,0,2,fxh~A|{`bHRDV@f@PL?b@HX?j@Hf@LN@f@LPBX?RJ^HNCT?l@NL?XLRDBJELD\LJDDAFEBAHEB[R[LCLWr@EZSf@EDELSRIRIJSf@_@p@GDGVINU@OFKNCRIXOJc@p@Yv@]p@]b@Qb@k@x@Up@UVGPWf@CVIHMRQLCHG@MFSXKHEP[n@Qh@OV,8.1,2024-12-03,2024-12
13015484472,Morning Run,Run,2024-11-30 07:50:14+00:00,8.0,43.11666666666667,31.2,11.142000000000001,16.56,0,1,fik_BrjjcHYP_@LUR[h@Uv@MbADf@P|@b@dAx@x@V^LH\Hf@JtAF~@MvA[jAITDPF|@l@TJZBNDXRb@b@b@t@TVDT^l@Zt@H^?j@F~@?hAElABn@`@jBP^j@|@PRn@b@fAh@RFbADzABVGT?rAM`ANf@NJF^Lt@\NRRNP^HVT`@\ZX\LFHKBOx@s@^Mh@IT?TG~@g@rAqAd@m@Pa@Li@Bq@AOBQ\g@?Ew@m@Q_@S}@MWc@k@IQGe@Sk@a@iB[u@c@m@q@q@w@o@IOo@i@SI_@ScA_@_AQ}@?}@EO@{@E}@FQ?}@H_BOU?]Mk@I_@QKIEKUMIAc@YKMCIS]Qo@OUAGEEYy@A]Ru@F]Zu@Hi@AQBOCYYcAMWMM]UuAq@OWUWu@e@]Ie@?u@ROH_@d@]p@]|@m@`Ak@d@uAn@E?o@Ts@HOBaAj@a@b@_@r@MbA?r@VjAVp@X^HFRX`@`@XT`@PVDn@Db@C`BSn@Q`@G`@CN@j@Fb@Vb@Zv@Pf@^n@r@b@r@N`@RTb@tA@V?VDZBf@A`ACTAf@BhAXbAJl@JXj@~@`@R^ZbAj@f@L^An@DvDOx@Fn@RfA\v@h@d@v@FRRZRPLH`@b@R]j@i@b@Mj@A`@GNE\OnA}@HIR]j@s@`@w@F_@?]Ea@T[JUKM]USOSe@a@oAYc@K[OqA[eAS_AIIQ[[]SMKMKGe@m@}@s@kAq@KC[OWGI?[OYE_A?{@GW@s@EyBN}@?e@EUGYCOGq@Me@QMISWc@QUSIOOi@IKAIa@w@I_@Iq@?UHk@Le@Vo@J{@E]EQKi@CK]c@KKe@[k@SqAmAOKg@Oe@@cAVSRQ^Y`@,5.4,2024-11-30,2024-11
12983170307,Evening Run,Run,2024-11-25 18:43:51+00:00,5.0,30.733333333333334,22.0,9.7704,16.668,0,1,dth~Azz`bHHDZD@B`@?JFh@H`@DR?VBd@Nz@JV?ZDv@VV?VBfFrBAFIPKJMf@w@jASh@SPSZSNKP?FGLUTQ\UREXSXUv@m@j@CNKRMFINa@`@Od@IH[l@ILEP]d@KXEFGPE@KVQRWh@]R?FIZ_@d@m@`AGTKRQTKZMJCNMJM\STc@b@OXc@b@Sd@St@Yj@i@`@U\M^S\QR]V?JETe@`@hAcBVUR[FGHQb@g@^[Xm@BYDKJODOLKVk@LIHOPc@n@m@D[LWl@_ATe@h@g@RY@MJSPY\]H[T]Jk@NSDMZe@BGROLQLa@p@y@JY\_@HYHKTMRi@Tc@NQPe@R_@TYnAoBl@uARKFMr@{@Re@LOPe@n@eABWG[?o@Hy@?OC[D}@IkABk@?YB_@A[HqA@w@Di@Ae@Fc@FiB?y@Ba@A]CIFm@?]BSA_AJ_@HM]`A?j@CT@\IdBAr@@JOxAD\AJC@JhACp@A~@Gf@?p@]hCBVFPJn@ExA@~ACPKL_@r@ST_@r@W^Wn@YZCLEHIBO`@UZO\{@lAm@lAMPCL_@b@EJ?PCF]RU^[^FAJIb@y@JK^cAHGR]PQPYl@mALMTe@FGNYDERg@,6.1,2024-11-25,2024-11
12971572394,Morning Run,Run,2024-11-24 06:11:12+00:00,20.0,115.9,105.9,10.360800000000001,13.824,0,3,bth~ApbbbHXo@vAkB`@eAt@_A\w@POVq@`@g@h@oAxAyBtAcB\aAb@g@^_Aj@s@Xq@\WTw@`AaBMiAHaBE{@B}BXiLJ}@Eg@HmB@gBTuAQaAC}@LgAAi@N]PoACYLaBEk@PaBEkAH_ACc@D_BHk@EmAFcAO}ANeBQcAEiCHo@AeAOgBVa@l@Ur@C`CLn@ZrBQbCBr@ZnAUtO`@hRn@nFFrBLn@EXF\Ad@U`FJfBL`C\zCt@zAl@dDfBvCxBfChDlBhDz@vBjBhDzAdDn@n@nDhIf@r@`@fAjDlGpAzCpAzBx@fBJj@PZRHd@f@WbAg@Xq@lAkB`EoAvB[~@mArBWt@wClFsCbGyCfEmBrBuBnBgDxBcIfE{G`D}DzBs@T[V_@Hy^~QoGhDsHpD{@\yDvBsCpAgHlDmHtD[X_DnAo@`@W?yC|AcAVWGy@m@QAOMeJcS{@_BgH_PwBqEMu@RoAjBgAz@w@f@q@Ti@pAeBbAu@Pg@Fe@bBwBdAoBRSlB{Dz@cAhAaCz@cAn@sAz@aBn@o@Ha@b@w@rBsCnAiCrAmBXaA~@aB?YKc@LcCIg@DqCPgEB_ELi@EcAJoEXuAMs@IwARcCGe@XaCDeAI]H}@J_@?i@Fe@Em@NeDEwAHs@KmCDmAQsC@s@N}AS~@Dr@AnDFd@@lAE|@PhBMjAMnCHfAAv@Kh@D|@E^A|Ao@rH?l@V|AIn@GhEKvAMn@M~BDjBOlEDd@I~@B`AItBHn@e@z@]d@aAbC_@b@eAtBq@dASTWt@y@t@Uz@o@h@a@x@mA`ByDtGm@rAqAnB_AlBa@XoAlBWrAm@`@qBlCg@|@wAxAwAbAQj@Bf@G@IWBOZ_AxAm@f@g@z@_ARi@v@o@|@aBl@]TcAvA_Bx@uAl@uAb@i@\s@No@\m@x@s@l@}@Li@Rc@z@gA~@mBd@oAj@m@J[b@k@r@m@Lw@jAeBDSVWh@cAXSt@oANm@|@cBDSMgAFsACaBLaAA{ADe@H}EFa@GYHoCFSFuDJ{@Ax@Ov@CfBHpBO|@E~CIjBKv@?lCCZKVJbAIxAHtAUTSh@aA~AW`Ae@\[r@OLg@nAURQd@mBrCO`@g@`@[t@pCaFxCeFd@i@Xi@DUQQ?[POy@ScDYyBc@uCc@iCY,5.8,2024-11-24,2024-11
12970280910,Morning Run,Run,2024-11-24 05:55:23+00:00,1.3,10.0,16.4,7.574400000000001,10.836,0,1,`th~Al{`bHz@DN@FD@EJDJAJBFF|@DBBP?HDL?ZHPAJFd@JVATF`@@THp@NT@LD\@l@JL@`@JV?HLEPB`@FJBFMZUd@KDKPIBO^ILO^_@d@IRWXETIJO^[d@UX]x@MV]\W`@EDSh@,7.9,2024-11-24,2024-11
12954040360,Afternoon Run,Run,2024-11-21 17:20:41+00:00,4.5,24.183333333333334,5.6,11.124,16.92,0,2,vmh~AflbbHTYLY|@mAJYV]Tc@^g@Xs@`@s@DSt@}@b@s@j@mAd@c@f@y@h@mAf@u@Ni@d@k@DQDGPOT_@\]Za@NWNa@Xa@RQZs@Ne@x@gAh@gAVw@Zi@JIRc@@UGSE_AHu@AU@KGw@FeA@s@FwAAM@E?i@HoAAoAFk@AOBU?_@FQ@YAu@F]Bu@@g@CU?[BYFi@DO?GSh@GlA@b@E`AJjBKd@E`@?d@GzB@PCXA|@Kb@D`@El@?r@CV@^BBAX@RGX@z@G\@JADAh@F\[`AS^GDOR}@pBa@\_@p@}@nAWj@]f@Wl@MLi@|@MZU`@YXILSTM\UVgApBa@h@ERGJOHIT[b@[t@UTS`@?DD?NSTQVYJY\q@b@eA`@e@FS`@o@DORa@v@iA^u@l@aAZa@RSl@}@b@{@b@i@\q@Pe@DILKPkB?SL[o@Km@EIEg@EaAO_@C]Kc@A}Aa@a@EY?g@Im@CsB_@sAQ,5.4,2024-11-21,2024-11
